MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,250000.0,power/energy-pkg/,552.79,4.408408164978027,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,543.34,4.247735500335693,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,575.04,4.338315486907959,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,577.20,4.631260871887207,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,619.80,4.615720987319946,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,525.24,4.197079658508301,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,561.02,4.316540002822876,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,557.78,4.297177076339722,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,551.19,4.326550722122192,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,545.68,4.296268463134766,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,621.83,5.0362560749053955,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,539.66,4.245698690414429,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,549.66,4.271293878555298,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,538.21,4.24055290222168,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,547.05,4.193373441696167,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,529.99,4.274181842803955,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,562.92,4.3551928997039795,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,541.54,4.286322832107544,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,553.91,4.288655757904053,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,565.98,4.362459421157837,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,561.85,4.523024559020996,116.0,Parallel std::sort
