MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,4000000.0,power/energy-pkg/,24065.32,118.36756730079651,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9071.19,118.36756730079651,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23414.17,115.27786207199097,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8763.36,115.27786207199097,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23432.76,115.28013348579407,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8759.47,115.28013348579407,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23386.28,115.10123467445374,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8748.48,115.10123467445374,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22819.81,111.88804578781128,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8503.98,111.88804578781128,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22960.97,112.63855385780334,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8562.84,112.63855385780334,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22803.51,111.95297503471375,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8510.76,111.95297503471375,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22901.96,112.27887487411499,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8530.99,112.27887487411499,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22898.68,112.2078845500946,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8537.45,112.2078845500946,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22299.95,109.26525378227234,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8346.83,109.26525378227234,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22238.55,108.75351977348328,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8308.80,108.75351977348328,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22279.15,109.04388976097107,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8332.57,109.04388976097107,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22896.50,111.99431943893433,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8525.97,111.99431943893433,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22281.86,109.0329201221466,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8287.27,109.0329201221466,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,25507.66,126.42433643341064,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9590.42,126.42433643341064,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22050.03,107.41589951515198,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8166.56,107.41589951515198,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21924.47,107.12628960609436,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8129.57,107.12628960609436,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21973.78,107.22985553741455,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8112.00,107.22985553741455,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21825.67,106.61465764045715,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8071.04,106.61465764045715,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21708.01,105.4850115776062,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7994.00,105.4850115776062,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21602.36,105.35599899291992,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7958.25,105.35599899291992,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21848.82,106.35802268981934,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8009.57,106.35802268981934,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21658.85,105.50640392303467,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7938.41,105.50640392303467,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21782.80,105.84486603736877,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7966.27,105.84486603736877,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21470.83,104.27691960334778,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7853.30,104.27691960334778,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21527.15,104.49132800102234,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7869.13,104.49132800102234,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21476.45,104.22533583641052,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7847.43,104.22533583641052,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21499.50,104.32532143592834,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7857.52,104.32532143592834,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21572.11,104.54300785064697,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7874.58,104.54300785064697,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21153.83,102.73043918609619,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7777.51,102.73043918609619,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21269.01,103.1601722240448,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7821.40,103.1601722240448,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21224.88,103.05911612510681,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7808.00,103.05911612510681,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21257.13,102.97830748558044,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7793.73,102.97830748558044,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21275.19,103.19467496871948,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7812.76,103.19467496871948,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21137.07,102.36551332473755,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7747.68,102.36551332473755,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21159.61,102.349937915802,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7749.59,102.349937915802,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21074.02,101.66276597976685,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7695.45,101.66276597976685,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24453.12,120.3160011768341,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9111.28,120.3160011768341,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21129.61,102.2295618057251,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7774.98,102.2295618057251,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20924.99,101.37608528137207,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7708.38,101.37608528137207,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20974.04,101.40561819076538,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7712.91,101.40561819076538,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20953.35,101.46462607383728,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7720.57,101.46462607383728,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20981.54,101.51369500160217,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7790.75,101.51369500160217,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20982.46,101.46255540847778,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7791.34,101.46255540847778,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20795.46,100.6645815372467,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7730.83,100.6645815372467,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20815.26,100.53142356872559,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7723.31,100.53142356872559,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21130.70,101.82011079788208,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7796.86,101.82011079788208,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20796.09,100.66601753234863,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7697.83,100.66601753234863,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20812.27,100.67520499229431,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7690.40,100.67520499229431,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20719.53,100.07162356376648,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7644.29,100.07162356376648,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20705.24,100.00469636917114,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7641.69,100.00469636917114,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20632.91,99.79898238182068,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7632.14,99.79898238182068,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20824.21,100.04544138908386,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7651.36,100.04544138908386,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20634.42,99.9719910621643,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7643.11,99.9719910621643,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21005.75,101.62132167816162,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7772.84,101.62132167816162,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20888.24,101.17210412025452,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7734.85,101.17210412025452,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20992.39,101.63979744911194,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7771.09,101.63979744911194,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20957.74,101.47089195251465,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7754.33,101.47089195251465,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20889.46,101.21792674064636,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7740.25,101.21792674064636,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20849.08,100.68856239318848,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7678.63,100.68856239318848,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20954.61,101.4782977104187,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7682.59,101.4782977104187,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20942.83,101.46628189086914,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7684.61,101.46628189086914,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20880.22,101.1264181137085,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7652.31,101.1264181137085,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20906.27,101.26597738265991,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7673.21,101.26597738265991,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20765.44,100.6999683380127,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7652.86,100.6999683380127,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20750.57,100.51849675178528,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7649.73,100.51849675178528,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20839.80,100.75360250473022,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7664.89,100.75360250473022,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21154.20,102.28875803947449,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7780.75,102.28875803947449,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20911.81,100.82229590415955,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7684.36,100.82229590415955,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20703.77,100.35850858688354,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7668.65,100.35850858688354,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20728.83,100.24232792854309,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7663.80,100.24232792854309,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20667.64,100.37957763671875,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7676.37,100.37957763671875,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20681.20,100.43397331237793,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7698.27,100.43397331237793,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20685.33,100.08384132385254,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7733.85,100.08384132385254,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20615.83,100.10150647163391,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7731.01,100.10150647163391,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20604.59,100.13973879814148,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7727.03,100.13973879814148,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20569.80,99.8172254562378,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7702.30,99.8172254562378,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20546.12,99.75929951667786,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7681.05,99.75929951667786,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20588.60,99.87233471870422,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7679.46,99.87233471870422,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20560.27,99.277587890625,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7629.69,99.277587890625,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20485.30,99.28434991836548,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7622.03,99.28434991836548,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20650.19,100.19297122955322,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7687.19,100.19297122955322,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20701.67,100.51216173171997,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7681.10,100.51216173171997,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20402.07,99.17524933815002,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7577.97,99.17524933815002,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20531.09,99.66445803642273,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7613.31,99.66445803642273,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20456.80,99.12975406646729,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7573.85,99.12975406646729,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20387.18,98.84941864013672,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7527.73,98.84941864013672,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20390.48,99.10001397132874,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7537.83,99.10001397132874,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20558.88,99.47472858428955,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7563.05,99.47472858428955,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20353.68,99.1320972442627,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7538.27,99.1320972442627,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20288.47,98.78892660140991,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7490.33,98.78892660140991,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20240.51,98.6811535358429,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7437.36,98.6811535358429,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20270.27,98.70720553398132,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7436.23,98.70720553398132,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20331.69,99.11011505126953,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7471.82,99.11011505126953,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20300.57,98.63653874397278,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7434.85,98.63653874397278,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20297.04,98.64583921432495,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7427.26,98.64583921432495,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20246.01,98.70359802246094,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7432.18,98.70359802246094,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20310.26,98.576016664505,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7421.54,98.576016664505,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20276.81,98.64337849617004,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7426.56,98.64337849617004,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20128.85,98.34632301330566,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7402.91,98.34632301330566,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20224.35,98.77019715309143,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7432.37,98.77019715309143,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20169.25,98.3319480419159,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7400.83,98.3319480419159,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20274.54,98.37885761260986,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7406.18,98.37885761260986,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20371.27,99.13034439086914,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7467.86,99.13034439086914,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20111.96,98.18030118942261,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7428.67,98.18030118942261,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20158.40,98.30015969276428,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7447.39,98.30015969276428,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20099.06,98.22546911239624,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7438.09,98.22546911239624,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20232.10,98.42077922821045,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7450.17,98.42077922821045,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24284.35,120.5753128528595,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9131.56,120.5753128528595,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20009.38,97.95644354820251,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7455.95,97.95644354820251,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20034.87,97.76380562782288,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7443.16,97.76380562782288,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20021.14,97.82261371612549,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7447.84,97.82261371612549,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19974.76,97.88364577293396,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7446.36,97.88364577293396,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19954.86,97.82913994789124,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7454.60,97.82913994789124,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19789.31,97.1911129951477,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7401.07,97.1911129951477,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19986.63,97.6439859867096,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7439.29,97.6439859867096,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19988.15,97.76566433906555,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7445.59,97.76566433906555,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19889.44,97.61278080940247,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7431.99,97.61278080940247,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19828.67,97.13263392448425,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7396.85,97.13263392448425,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19878.34,97.3496150970459,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7409.96,97.3496150970459,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19850.84,97.40589833259583,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7408.94,97.40589833259583,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,20696.38,101.20545721054077,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7704.72,101.20545721054077,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19860.66,97.4320170879364,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7512.43,97.4320170879364,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19882.72,97.53183960914612,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7520.97,97.53183960914612,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19812.43,97.14614820480347,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7494.68,97.14614820480347,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19876.90,97.08031558990479,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7493.83,97.08031558990479,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19828.92,97.22832751274109,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7498.29,97.22832751274109,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19803.22,97.29801940917969,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7477.10,97.29801940917969,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19735.19,97.23011875152588,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7475.37,97.23011875152588,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21076.44,103.60745811462402,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7958.38,103.60745811462402,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19708.88,96.98005175590515,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7451.53,96.98005175590515,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19585.49,96.4435567855835,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7355.16,96.4435567855835,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19701.68,96.75495672225952,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7366.56,96.75495672225952,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19681.34,96.98622798919678,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7387.09,96.98622798919678,128.0,Parallel std::sort
