MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,4000000.0,power/energy-pkg/,"19,046.28",115.05914068222046,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,464.64",113.22757959365845,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,109.12",115.27147006988525,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,996.57",112.12902545928955,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,310.33",112.88735747337341,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,544.75",110.95652937889099,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,203.61",112.53840160369873,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,526.69",110.764235496521,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,905.41",114.20387935638428,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,420.10",110.60677886009216,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,017.60",114.60769987106323,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,325.30",112.70648407936096,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,364.19",115.30113458633423,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,385.48",113.0503306388855,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,250.65",115.20895791053772,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,786.74",114.12859654426575,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,282.90",115.34706687927246,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,254.06",115.24376893043518,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,385.15",115.47112727165222,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,052.09",114.70009326934814,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,269.53",115.13134407997131,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,823.27",116.5996823310852,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,070.72",114.66851663589478,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,885.48",117.13866853713989,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,144.37",114.66966557502747,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,715.47",113.88580083847046,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,426.13",112.89993929862976,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,898.50",111.61066222190857,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,803.78",117.94035339355469,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,013.99",116.99486970901489,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,700.47",113.45566821098328,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,235.26",114.81444334983826,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,979.86",116.61602354049683,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,236.25",117.90437412261963,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,554.97",115.70164847373962,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,110.38",117.41271734237671,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,685.30",116.39966607093811,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,034.47",114.87823247909546,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,666.62",116.54759383201599,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,269.88",115.04436802864075,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,078.80",117.12752938270569,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,738.13",116.36814308166504,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"21,273.76",130.63211035728455,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"22,123.41",139.1457004547119,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,171.30",117.2919065952301,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,190.31",115.06856942176819,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,395.96",117.7804925441742,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,656.64",116.03890800476074,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,618.51",118.76144742965698,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,256.90",114.80622172355652,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,818.69",114.09031414985657,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,924.63",116.5105357170105,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"21,313.01",126.35002279281616,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,392.90",117.81100487709045,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,896.29",114.06559252738953,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,492.34",113.04435300827026,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,803.25",113.65285444259644,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,033.43",114.38797569274902,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,878.07",116.37691569328308,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,017.61",114.1282217502594,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,512.20",115.33404350280762,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"19,370.06",114.98992562294006,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,219.38",113.80805110931396,120.0,Parallel std::sort
