MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,4000000.0,power/energy-ram/,5278.80,239.1534833908081,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,239.1534833908081,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,52467.04,238.68267726898193,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,5269.60,238.68267726898193,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,238.68267726898193,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,52515.80,238.8053514957428,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,5268.66,238.8053514957428,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,238.8053514957428,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40750.00,183.22655510902405,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,4086.13,183.22655510902405,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,183.22655510902405,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40304.97,179.75673460960388,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,4006.44,179.75673460960388,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,179.75673460960388,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40183.36,179.20761036872864,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,3997.38,179.20761036872864,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,179.20761036872864,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40199.32,179.3315784931183,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,4002.34,179.3315784931183,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,179.3315784931183,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40079.90,178.74912190437317,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,3993.07,178.74912190437317,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,178.74912190437317,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,33539.40,149.46958708763123,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,3364.10,149.46958708763123,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,149.46958708763123,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,33622.76,148.45942282676697,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,3336.23,148.45942282676697,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,148.45942282676697,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,33568.04,148.19151067733765,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,3335.77,148.19151067733765,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,148.19151067733765,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,33527.67,147.99193406105042,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,3331.87,147.99193406105042,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,147.99193406105042,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,33560.20,148.1116292476654,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,3334.26,148.1116292476654,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,148.1116292476654,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30503.82,132.6591112613678,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2998.80,132.6591112613678,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,132.6591112613678,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30591.51,132.88024401664734,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,3003.48,132.88024401664734,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,132.88024401664734,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30615.62,132.97167468070984,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,3004.35,132.97167468070984,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,132.97167468070984,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30593.50,132.83796620368958,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2996.91,132.83796620368958,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,132.83796620368958,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30518.76,132.4687352180481,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2990.57,132.4687352180481,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,132.4687352180481,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28117.26,121.06454014778137,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2740.21,121.06454014778137,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,121.06454014778137,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28150.01,121.08929395675659,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2740.72,121.08929395675659,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,121.08929395675659,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28116.24,120.91410994529724,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2738.40,120.91410994529724,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,120.91410994529724,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28128.94,120.97530889511108,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2744.01,120.97530889511108,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,120.97530889511108,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28157.03,121.1015374660492,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2745.55,121.1015374660492,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,121.1015374660492,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,26205.07,111.98995089530945,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2549.20,111.98995089530945,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,111.98995089530945,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,26257.74,112.10962462425232,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2551.40,112.10962462425232,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,112.10962462425232,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,26318.51,112.31070852279663,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2557.68,112.31070852279663,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,112.31070852279663,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,26271.08,112.1481990814209,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2550.67,112.1481990814209,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,112.1481990814209,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,26342.31,112.42164540290833,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2556.89,112.42164540290833,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,112.42164540290833,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24816.64,105.54653835296631,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2406.37,105.54653835296631,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,105.54653835296631,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24704.38,104.9495530128479,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2396.93,104.9495530128479,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,104.9495530128479,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24649.77,104.8553261756897,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2394.86,104.8553261756897,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,104.8553261756897,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24676.85,104.86156582832336,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2393.16,104.86156582832336,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,104.86156582832336,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24861.10,105.70672082901001,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2414.74,105.70672082901001,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,105.70672082901001,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23687.37,100.11851572990417,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2295.02,100.11851572990417,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,100.11851572990417,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23672.25,100.01291942596436,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2291.83,100.01291942596436,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,100.01291942596436,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23736.81,100.26169419288635,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2296.29,100.26169419288635,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,100.26169419288635,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23708.17,100.12078404426575,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2295.77,100.12078404426575,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,100.12078404426575,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23635.70,99.72567462921143,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2282.86,99.72567462921143,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,99.72567462921143,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22858.24,96.13727736473083,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2203.78,96.13727736473083,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,96.13727736473083,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22743.39,95.56237506866455,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2194.75,95.56237506866455,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,95.56237506866455,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22758.59,95.71476101875305,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2195.46,95.71476101875305,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,95.71476101875305,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22893.21,96.27634072303772,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2210.28,96.27634072303772,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,96.27634072303772,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22842.95,96.00351333618164,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2203.74,96.00351333618164,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,96.00351333618164,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21463.54,89.76423501968384,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2066.90,89.76423501968384,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,89.76423501968384,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21490.57,89.7682101726532,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2067.93,89.7682101726532,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,89.7682101726532,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21953.50,91.79223704338074,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2112.30,91.79223704338074,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,91.79223704338074,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21507.88,89.78817129135132,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2067.53,89.78817129135132,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,89.78817129135132,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21531.12,89.85368323326111,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,2070.77,89.85368323326111,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,89.85368323326111,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19911.16,82.45477271080017,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1900.81,82.45477271080017,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,82.45477271080017,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19936.07,82.3998236656189,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1899.80,82.3998236656189,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,82.3998236656189,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19835.34,82.03082633018494,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1892.59,82.03082633018494,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,82.03082633018494,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19919.77,82.36693286895752,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1900.63,82.36693286895752,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,82.36693286895752,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19862.80,82.31198358535767,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1901.67,82.31198358535767,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,82.31198358535767,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18898.50,78.27540183067322,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1810.61,78.27540183067322,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,78.27540183067322,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18957.02,78.42384123802185,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1809.78,78.42384123802185,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,78.42384123802185,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18945.62,78.41503143310547,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1813.42,78.41503143310547,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,78.41503143310547,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,19015.41,78.61864876747131,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1816.53,78.61864876747131,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,78.61864876747131,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18952.97,78.42608761787415,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1811.68,78.42608761787415,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,78.42608761787415,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18239.13,75.60442042350769,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1747.65,75.60442042350769,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,75.60442042350769,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18258.19,75.63529253005981,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1748.97,75.63529253005981,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,75.63529253005981,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18236.42,75.578537940979,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1746.38,75.578537940979,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,75.578537940979,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18345.68,75.99621391296387,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1756.10,75.99621391296387,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,75.99621391296387,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18244.74,75.58529877662659,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1749.01,75.58529877662659,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,75.58529877662659,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17967.13,73.54085850715637,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1709.09,73.54085850715637,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,73.54085850715637,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17977.06,73.51288318634033,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1710.45,73.51288318634033,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,73.51288318634033,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18018.79,73.88391184806824,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1719.00,73.88391184806824,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,73.88391184806824,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17936.04,73.5002543926239,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1708.93,73.5002543926239,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,73.5002543926239,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17931.52,73.52375936508179,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1711.54,73.52375936508179,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,73.52375936508179,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17711.44,73.27202796936035,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1708.32,73.27202796936035,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,73.27202796936035,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17634.20,71.73633050918579,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1669.61,71.73633050918579,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,71.73633050918579,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17606.90,71.5146644115448,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1665.14,71.5146644115448,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,71.5146644115448,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17571.77,71.44891881942749,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1664.14,71.44891881942749,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,71.44891881942749,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17636.98,71.69712138175964,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1671.80,71.69712138175964,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,71.69712138175964,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17280.04,69.96638083457947,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1633.74,69.96638083457947,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,69.96638083457947,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17308.24,70.0434992313385,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1632.60,70.0434992313385,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,70.0434992313385,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17290.36,70.18460631370544,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1635.07,70.18460631370544,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,70.18460631370544,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17399.02,70.44911789894104,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1642.11,70.44911789894104,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,70.44911789894104,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17490.82,70.93388605117798,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1650.85,70.93388605117798,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,70.93388605117798,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17068.28,68.9313097000122,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1603.77,68.9313097000122,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,68.9313097000122,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17047.47,68.9035747051239,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1606.73,68.9035747051239,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,68.9035747051239,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16994.81,68.74278736114502,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1605.07,68.74278736114502,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,68.74278736114502,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17122.25,69.22935914993286,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1618.13,69.22935914993286,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,69.22935914993286,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16978.36,68.65481996536255,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1605.39,68.65481996536255,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,68.65481996536255,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16772.68,67.88995242118835,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1580.54,67.88995242118835,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.88995242118835,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16777.48,67.76193070411682,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1577.88,67.76193070411682,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.76193070411682,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16752.54,67.96782660484314,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1581.86,67.96782660484314,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.96782660484314,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16746.41,67.904287815094,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1581.74,67.904287815094,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.904287815094,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16782.66,67.99177646636963,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1577.88,67.99177646636963,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.99177646636963,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16481.00,66.96286725997925,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1560.46,66.96286725997925,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.96286725997925,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16524.78,67.1482994556427,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1558.53,67.1482994556427,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.1482994556427,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16474.28,66.9672839641571,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1552.21,66.9672839641571,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.9672839641571,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16474.89,66.9269700050354,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1551.94,66.9269700050354,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.9269700050354,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16537.93,67.13390803337097,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1557.71,67.13390803337097,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.13390803337097,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16780.91,68.54568696022034,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1594.94,68.54568696022034,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,68.54568696022034,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16793.56,68.34404826164246,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1586.88,68.34404826164246,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,68.34404826164246,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16847.25,68.60279154777527,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1589.48,68.60279154777527,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,68.60279154777527,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16708.44,68.1861023902893,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1584.24,68.1861023902893,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,68.1861023902893,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16733.53,68.22745943069458,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1584.36,68.22745943069458,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,68.22745943069458,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16549.44,67.55633521080017,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1578.05,67.55633521080017,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.55633521080017,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16519.98,67.41405034065247,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1566.67,67.41405034065247,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.41405034065247,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16565.60,67.53246641159058,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1567.02,67.53246641159058,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.53246641159058,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16527.77,67.48794150352478,56.0,Parallel std::sort
