MACHINE,NAME,VECTOR_SIZE,LOCALITY,OFFSET,RUNTIME_S
"cx23","Prefetching",4000000000,0,2,0.51588
"cx23","Prefetching",4000000000,0,2,0.515349
"cx23","Prefetching",4000000000,0,2,0.514997
"cx23","Prefetching",4000000000,0,2,0.513513
"cx23","Prefetching",4000000000,0,2,0.515887
"cx23","Prefetching",4000000000,0,2,0.59181
"cx23","Prefetching",4000000000,0,2,0.5258
"cx23","Prefetching",4000000000,0,2,0.516811
"cx23","Prefetching",4000000000,0,2,0.609373
"cx23","Prefetching",4000000000,0,2,0.579738
"cx23","Prefetching",4000000000,0,2,0.571005
"cx23","Prefetching",4000000000,0,2,0.535635
"cx23","Prefetching",4000000000,0,2,0.526436
"cx23","Prefetching",4000000000,0,2,0.518362
"cx23","Prefetching",4000000000,0,2,0.5171
"cx23","Prefetching",4000000000,0,2,0.635767
"cx23","Prefetching",4000000000,0,2,0.527681
"cx23","Prefetching",4000000000,0,2,0.517306
"cx23","Prefetching",4000000000,0,2,0.635142
"cx23","Prefetching",4000000000,0,2,0.639336
"cx23","Prefetching",4000000000,0,2,0.531303
"cx23","Prefetching",4000000000,0,2,0.560992
"cx23","Prefetching",4000000000,0,2,0.538969
"cx23","Prefetching",4000000000,0,2,0.522911
"cx23","Prefetching",4000000000,0,2,0.542144
"cx23","Prefetching",4000000000,0,2,0.527247
"cx23","Prefetching",4000000000,0,2,0.517003
"cx23","Prefetching",4000000000,0,2,0.515002
"cx23","Prefetching",4000000000,0,2,0.515628
"cx23","Prefetching",4000000000,0,2,0.515276
"cx23","Prefetching",4000000000,0,2,0.556679
"cx23","Prefetching",4000000000,0,2,0.529447
"cx23","Prefetching",4000000000,0,2,0.515905
"cx23","Prefetching",4000000000,0,2,0.515518
"cx23","Prefetching",4000000000,0,2,0.514581
"cx23","Prefetching",4000000000,0,4,0.549337
"cx23","Prefetching",4000000000,0,4,0.525417
"cx23","Prefetching",4000000000,0,4,0.513977
"cx23","Prefetching",4000000000,0,4,0.51339
"cx23","Prefetching",4000000000,0,4,0.512737
"cx23","Prefetching",4000000000,0,4,0.512954
"cx23","Prefetching",4000000000,0,4,0.513327
"cx23","Prefetching",4000000000,0,4,0.539738
"cx23","Prefetching",4000000000,0,4,0.523347
"cx23","Prefetching",4000000000,0,4,0.511611
"cx23","Prefetching",4000000000,0,4,0.513483
"cx23","Prefetching",4000000000,0,4,0.510755
"cx23","Prefetching",4000000000,0,4,0.512859
"cx23","Prefetching",4000000000,0,4,0.608023
"cx23","Prefetching",4000000000,0,4,0.526635
"cx23","Prefetching",4000000000,0,4,0.514839
"cx23","Prefetching",4000000000,0,4,0.512821
"cx23","Prefetching",4000000000,0,4,0.513281
"cx23","Prefetching",4000000000,0,4,0.512034
"cx23","Prefetching",4000000000,0,4,0.513599
"cx23","Prefetching",4000000000,0,4,0.590741
"cx23","Prefetching",4000000000,0,4,0.524712
"cx23","Prefetching",4000000000,0,4,0.514698
"cx23","Prefetching",4000000000,0,4,0.606907
"cx23","Prefetching",4000000000,0,4,0.577628
"cx23","Prefetching",4000000000,0,4,0.568633
"cx23","Prefetching",4000000000,0,4,0.534234
"cx23","Prefetching",4000000000,0,4,0.52501
"cx23","Prefetching",4000000000,0,4,0.515867
"cx23","Prefetching",4000000000,0,4,0.515919
"cx23","Prefetching",4000000000,0,4,0.632961
"cx23","Prefetching",4000000000,0,4,0.525794
"cx23","Prefetching",4000000000,0,4,0.514599
"cx23","Prefetching",4000000000,0,4,0.631648
"cx23","Prefetching",4000000000,0,4,0.635608
"cx23","Prefetching",4000000000,0,4,0.53119
"cx23","Prefetching",4000000000,0,4,0.559432
"cx23","Prefetching",4000000000,0,4,0.537559
"cx23","Prefetching",4000000000,0,4,0.522508
"cx23","Prefetching",4000000000,0,4,0.540552
"cx23","Prefetching",4000000000,0,4,0.526075
"cx23","Prefetching",4000000000,0,4,0.514234
"cx23","Prefetching",4000000000,0,4,0.513665
"cx23","Prefetching",4000000000,0,4,0.513524
"cx23","Prefetching",4000000000,0,4,0.513004
"cx23","Prefetching",4000000000,0,4,0.610545
"cx23","Prefetching",4000000000,0,4,0.527389
"cx23","Prefetching",4000000000,0,4,0.514413
"cx23","Prefetching",4000000000,0,4,0.513868
"cx23","Prefetching",4000000000,0,4,0.514667
"cx23","Prefetching",4000000000,0,8,0.542597
"cx23","Prefetching",4000000000,0,8,0.52311
"cx23","Prefetching",4000000000,0,8,0.513012
"cx23","Prefetching",4000000000,0,8,0.51236
"cx23","Prefetching",4000000000,0,8,0.510736
"cx23","Prefetching",4000000000,0,8,0.511076
"cx23","Prefetching",4000000000,0,8,0.513625
"cx23","Prefetching",4000000000,0,8,0.531689
"cx23","Prefetching",4000000000,0,8,0.521938
"cx23","Prefetching",4000000000,0,8,0.509473
"cx23","Prefetching",4000000000,0,8,0.511942
"cx23","Prefetching",4000000000,0,8,0.508999
"cx23","Prefetching",4000000000,0,8,0.512245
"cx23","Prefetching",4000000000,0,8,0.608223
"cx23","Prefetching",4000000000,0,8,0.525599
"cx23","Prefetching",4000000000,0,8,0.514011
"cx23","Prefetching",4000000000,0,8,0.51147
"cx23","Prefetching",4000000000,0,8,0.512128
"cx23","Prefetching",4000000000,0,8,0.513127
"cx23","Prefetching",4000000000,0,8,0.511976
"cx23","Prefetching",4000000000,0,8,0.588159
"cx23","Prefetching",4000000000,0,8,0.522675
"cx23","Prefetching",4000000000,0,8,0.51292
"cx23","Prefetching",4000000000,0,8,0.603998
"cx23","Prefetching",4000000000,0,8,0.57634
"cx23","Prefetching",4000000000,0,8,0.566803
"cx23","Prefetching",4000000000,0,8,0.532123
"cx23","Prefetching",4000000000,0,8,0.523233
"cx23","Prefetching",4000000000,0,8,0.514865
"cx23","Prefetching",4000000000,0,8,0.514543
"cx23","Prefetching",4000000000,0,8,0.629498
"cx23","Prefetching",4000000000,0,8,0.523836
"cx23","Prefetching",4000000000,0,8,0.513568
"cx23","Prefetching",4000000000,0,8,0.627685
"cx23","Prefetching",4000000000,0,8,0.631873
"cx23","Prefetching",4000000000,0,8,0.527641
"cx23","Prefetching",4000000000,0,8,0.556237
"cx23","Prefetching",4000000000,0,8,0.535988
"cx23","Prefetching",4000000000,0,8,0.520472
"cx23","Prefetching",4000000000,0,8,0.538789
"cx23","Prefetching",4000000000,0,8,0.52324
"cx23","Prefetching",4000000000,0,8,0.511915
"cx23","Prefetching",4000000000,0,8,0.51174
"cx23","Prefetching",4000000000,0,8,0.511729
"cx23","Prefetching",4000000000,0,8,0.512339
"cx23","Prefetching",4000000000,0,8,0.606987
"cx23","Prefetching",4000000000,0,8,0.525415
"cx23","Prefetching",4000000000,0,8,0.513771
"cx23","Prefetching",4000000000,0,8,0.512225
"cx23","Prefetching",4000000000,0,8,0.511246
"cx23","Prefetching",4000000000,0,16,0.540367
"cx23","Prefetching",4000000000,0,16,0.521739
"cx23","Prefetching",4000000000,0,16,0.511838
"cx23","Prefetching",4000000000,0,16,0.510598
"cx23","Prefetching",4000000000,0,16,0.508806
"cx23","Prefetching",4000000000,0,16,0.509722
"cx23","Prefetching",4000000000,0,16,0.589657
"cx23","Prefetching",4000000000,0,16,0.529409
"cx23","Prefetching",4000000000,0,16,0.520996
"cx23","Prefetching",4000000000,0,16,0.50891
"cx23","Prefetching",4000000000,0,16,0.511408
"cx23","Prefetching",4000000000,0,16,0.510988
"cx23","Prefetching",4000000000,0,16,0.509755
"cx23","Prefetching",4000000000,0,16,0.639986
"cx23","Prefetching",4000000000,0,16,0.524308
"cx23","Prefetching",4000000000,0,16,0.512126
"cx23","Prefetching",4000000000,0,16,0.51006
"cx23","Prefetching",4000000000,0,16,0.510962
"cx23","Prefetching",4000000000,0,16,0.508821
"cx23","Prefetching",4000000000,0,16,0.510442
"cx23","Prefetching",4000000000,0,16,0.586257
"cx23","Prefetching",4000000000,0,16,0.521237
"cx23","Prefetching",4000000000,0,16,0.511052
"cx23","Prefetching",4000000000,0,16,0.600841
"cx23","Prefetching",4000000000,0,16,0.573041
"cx23","Prefetching",4000000000,0,16,0.565105
"cx23","Prefetching",4000000000,0,16,0.530489
"cx23","Prefetching",4000000000,0,16,0.52143
"cx23","Prefetching",4000000000,0,16,0.512719
"cx23","Prefetching",4000000000,0,16,0.512599
"cx23","Prefetching",4000000000,0,16,0.626928
"cx23","Prefetching",4000000000,0,16,0.522517
"cx23","Prefetching",4000000000,0,16,0.511873
"cx23","Prefetching",4000000000,0,16,0.624061
"cx23","Prefetching",4000000000,0,16,0.638721
"cx23","Prefetching",4000000000,0,16,0.526294
"cx23","Prefetching",4000000000,0,16,0.553802
"cx23","Prefetching",4000000000,0,16,0.532852
"cx23","Prefetching",4000000000,0,16,0.518623
"cx23","Prefetching",4000000000,0,16,0.538121
"cx23","Prefetching",4000000000,0,16,0.522735
"cx23","Prefetching",4000000000,0,16,0.511154
"cx23","Prefetching",4000000000,0,16,0.510681
"cx23","Prefetching",4000000000,0,16,0.510662
"cx23","Prefetching",4000000000,0,16,0.511059
"cx23","Prefetching",4000000000,0,16,0.603326
"cx23","Prefetching",4000000000,0,16,0.524494
"cx23","Prefetching",4000000000,0,16,0.511959
"cx23","Prefetching",4000000000,0,16,0.510938
"cx23","Prefetching",4000000000,0,16,0.510643
"cx23","Prefetching",4000000000,0,32,0.540458
"cx23","Prefetching",4000000000,0,32,0.520997
"cx23","Prefetching",4000000000,0,32,0.511225
"cx23","Prefetching",4000000000,0,32,0.511398
"cx23","Prefetching",4000000000,0,32,0.509076
"cx23","Prefetching",4000000000,0,32,0.510406
"cx23","Prefetching",4000000000,0,32,0.605497
"cx23","Prefetching",4000000000,0,32,0.529814
"cx23","Prefetching",4000000000,0,32,0.52101
"cx23","Prefetching",4000000000,0,32,0.509219
"cx23","Prefetching",4000000000,0,32,0.511672
"cx23","Prefetching",4000000000,0,32,0.509176
"cx23","Prefetching",4000000000,0,32,0.510524
"cx23","Prefetching",4000000000,0,32,0.604342
"cx23","Prefetching",4000000000,0,32,0.524112
"cx23","Prefetching",4000000000,0,32,0.511527
"cx23","Prefetching",4000000000,0,32,0.509706
"cx23","Prefetching",4000000000,0,32,0.510568
"cx23","Prefetching",4000000000,0,32,0.508585
"cx23","Prefetching",4000000000,0,32,0.510709
"cx23","Prefetching",4000000000,0,32,0.585548
"cx23","Prefetching",4000000000,0,32,0.52122
"cx23","Prefetching",4000000000,0,32,0.511843
"cx23","Prefetching",4000000000,0,32,0.59933
"cx23","Prefetching",4000000000,0,32,0.572092
"cx23","Prefetching",4000000000,0,32,0.564548
"cx23","Prefetching",4000000000,0,32,0.531104
"cx23","Prefetching",4000000000,0,32,0.522154
"cx23","Prefetching",4000000000,0,32,0.513295
"cx23","Prefetching",4000000000,0,32,0.512698
"cx23","Prefetching",4000000000,0,32,0.625193
"cx23","Prefetching",4000000000,0,32,0.523139
"cx23","Prefetching",4000000000,0,32,0.512009
"cx23","Prefetching",4000000000,0,32,0.622098
"cx23","Prefetching",4000000000,0,32,0.627716
"cx23","Prefetching",4000000000,0,32,0.525588
"cx23","Prefetching",4000000000,0,32,0.554014
"cx23","Prefetching",4000000000,0,32,0.533684
"cx23","Prefetching",4000000000,0,32,0.540679
"cx23","Prefetching",4000000000,0,32,0.536486
"cx23","Prefetching",4000000000,0,32,0.522748
"cx23","Prefetching",4000000000,0,32,0.510652
"cx23","Prefetching",4000000000,0,32,0.510894
"cx23","Prefetching",4000000000,0,32,0.510585
"cx23","Prefetching",4000000000,0,32,0.510435
"cx23","Prefetching",4000000000,0,32,0.602839
"cx23","Prefetching",4000000000,0,32,0.524378
"cx23","Prefetching",4000000000,0,32,0.51195
"cx23","Prefetching",4000000000,0,32,0.51067
"cx23","Prefetching",4000000000,0,32,0.511094
"cx23","Prefetching",4000000000,0,64,0.5416
"cx23","Prefetching",4000000000,0,64,0.524018
"cx23","Prefetching",4000000000,0,64,0.512438
"cx23","Prefetching",4000000000,0,64,0.512781
"cx23","Prefetching",4000000000,0,64,0.516929
"cx23","Prefetching",4000000000,0,64,0.512466
"cx23","Prefetching",4000000000,0,64,0.605336
"cx23","Prefetching",4000000000,0,64,0.531312
"cx23","Prefetching",4000000000,0,64,0.522381
"cx23","Prefetching",4000000000,0,64,0.5097
"cx23","Prefetching",4000000000,0,64,0.51361
"cx23","Prefetching",4000000000,0,64,0.509611
"cx23","Prefetching",4000000000,0,64,0.511776
"cx23","Prefetching",4000000000,0,64,0.604992
"cx23","Prefetching",4000000000,0,64,0.525286
"cx23","Prefetching",4000000000,0,64,0.513039
"cx23","Prefetching",4000000000,0,64,0.51205
"cx23","Prefetching",4000000000,0,64,0.512751
"cx23","Prefetching",4000000000,0,64,0.511275
"cx23","Prefetching",4000000000,0,64,0.512336
"cx23","Prefetching",4000000000,0,64,0.585269
"cx23","Prefetching",4000000000,0,64,0.523596
"cx23","Prefetching",4000000000,0,64,0.51291
"cx23","Prefetching",4000000000,0,64,0.600148
"cx23","Prefetching",4000000000,0,64,0.573401
"cx23","Prefetching",4000000000,0,64,0.566742
"cx23","Prefetching",4000000000,0,64,0.532587
"cx23","Prefetching",4000000000,0,64,0.523948
"cx23","Prefetching",4000000000,0,64,0.513979
"cx23","Prefetching",4000000000,0,64,0.513966
"cx23","Prefetching",4000000000,0,64,0.624986
"cx23","Prefetching",4000000000,0,64,0.523331
"cx23","Prefetching",4000000000,0,64,0.513799
"cx23","Prefetching",4000000000,0,64,0.622681
"cx23","Prefetching",4000000000,0,64,0.627642
"cx23","Prefetching",4000000000,0,64,0.527415
"cx23","Prefetching",4000000000,0,64,0.555273
"cx23","Prefetching",4000000000,0,64,0.534774
"cx23","Prefetching",4000000000,0,64,0.610333
"cx23","Prefetching",4000000000,0,64,0.537222
"cx23","Prefetching",4000000000,0,64,0.524987
"cx23","Prefetching",4000000000,0,64,0.512416
"cx23","Prefetching",4000000000,0,64,0.512464
"cx23","Prefetching",4000000000,0,64,0.514718
"cx23","Prefetching",4000000000,0,64,0.511967
"cx23","Prefetching",4000000000,0,64,0.603871
"cx23","Prefetching",4000000000,0,64,0.525724
"cx23","Prefetching",4000000000,0,64,0.513083
"cx23","Prefetching",4000000000,0,64,0.512359
"cx23","Prefetching",4000000000,0,64,0.512997
"cx23","Prefetching",4000000000,0,128,0.546445
"cx23","Prefetching",4000000000,0,128,0.528955
"cx23","Prefetching",4000000000,0,128,0.518003
"cx23","Prefetching",4000000000,0,128,0.518716
"cx23","Prefetching",4000000000,0,128,0.518233
"cx23","Prefetching",4000000000,0,128,0.517509
"cx23","Prefetching",4000000000,0,128,0.610682
"cx23","Prefetching",4000000000,0,128,0.53535
"cx23","Prefetching",4000000000,0,128,0.526671
"cx23","Prefetching",4000000000,0,128,0.515566
"cx23","Prefetching",4000000000,0,128,0.517843
"cx23","Prefetching",4000000000,0,128,0.516145
"cx23","Prefetching",4000000000,0,128,0.517271
"cx23","Prefetching",4000000000,0,128,0.608854
"cx23","Prefetching",4000000000,0,128,0.531429
"cx23","Prefetching",4000000000,0,128,0.518872
"cx23","Prefetching",4000000000,0,128,0.517307
"cx23","Prefetching",4000000000,0,128,0.518061
"cx23","Prefetching",4000000000,0,128,0.516003
"cx23","Prefetching",4000000000,0,128,0.519596
"cx23","Prefetching",4000000000,0,128,0.590799
"cx23","Prefetching",4000000000,0,128,0.528505
"cx23","Prefetching",4000000000,0,128,0.518313
"cx23","Prefetching",4000000000,0,128,0.603829
"cx23","Prefetching",4000000000,0,128,0.578851
"cx23","Prefetching",4000000000,0,128,0.571019
"cx23","Prefetching",4000000000,0,128,0.537095
"cx23","Prefetching",4000000000,0,128,0.529843
"cx23","Prefetching",4000000000,0,128,0.5201
"cx23","Prefetching",4000000000,0,128,0.519964
"cx23","Prefetching",4000000000,0,128,0.629654
"cx23","Prefetching",4000000000,0,128,0.529117
"cx23","Prefetching",4000000000,0,128,0.519667
"cx23","Prefetching",4000000000,0,128,0.627409
"cx23","Prefetching",4000000000,0,128,0.631857
"cx23","Prefetching",4000000000,0,128,0.575493
"cx23","Prefetching",4000000000,0,128,0.559908
"cx23","Prefetching",4000000000,0,128,0.540312
"cx23","Prefetching",4000000000,0,128,0.614401
"cx23","Prefetching",4000000000,0,128,0.542595
"cx23","Prefetching",4000000000,0,128,0.529497
"cx23","Prefetching",4000000000,0,128,0.517444
"cx23","Prefetching",4000000000,0,128,0.516961
"cx23","Prefetching",4000000000,0,128,0.519089
"cx23","Prefetching",4000000000,0,128,0.518856
"cx23","Prefetching",4000000000,0,128,0.607686
"cx23","Prefetching",4000000000,0,128,0.530395
"cx23","Prefetching",4000000000,0,128,0.518656
"cx23","Prefetching",4000000000,0,128,0.518201
"cx23","Prefetching",4000000000,0,128,0.517569
"cx23","Prefetching",4000000000,0,256,0.568351
"cx23","Prefetching",4000000000,0,256,0.551002
"cx23","Prefetching",4000000000,0,256,0.539069
"cx23","Prefetching",4000000000,0,256,0.540337
"cx23","Prefetching",4000000000,0,256,0.538481
"cx23","Prefetching",4000000000,0,256,0.538998
"cx23","Prefetching",4000000000,0,256,0.63539
"cx23","Prefetching",4000000000,0,256,0.557444
"cx23","Prefetching",4000000000,0,256,0.548915
"cx23","Prefetching",4000000000,0,256,0.537054
"cx23","Prefetching",4000000000,0,256,0.540106
"cx23","Prefetching",4000000000,0,256,0.537896
"cx23","Prefetching",4000000000,0,256,0.538575
"cx23","Prefetching",4000000000,0,256,0.632599
"cx23","Prefetching",4000000000,0,256,0.55305
"cx23","Prefetching",4000000000,0,256,0.539661
"cx23","Prefetching",4000000000,0,256,0.538593
"cx23","Prefetching",4000000000,0,256,0.539374
"cx23","Prefetching",4000000000,0,256,0.537073
"cx23","Prefetching",4000000000,0,256,0.621566
"cx23","Prefetching",4000000000,0,256,0.613333
"cx23","Prefetching",4000000000,0,256,0.549874
"cx23","Prefetching",4000000000,0,256,0.539441
"cx23","Prefetching",4000000000,0,256,0.627886
"cx23","Prefetching",4000000000,0,256,0.683456
"cx23","Prefetching",4000000000,0,256,0.594198
"cx23","Prefetching",4000000000,0,256,0.559368
"cx23","Prefetching",4000000000,0,256,0.550797
"cx23","Prefetching",4000000000,0,256,0.541454
"cx23","Prefetching",4000000000,0,256,0.584971
"cx23","Prefetching",4000000000,0,256,0.653548
"cx23","Prefetching",4000000000,0,256,0.550366
"cx23","Prefetching",4000000000,0,256,0.541354
"cx23","Prefetching",4000000000,0,256,0.650775
"cx23","Prefetching",4000000000,0,256,0.655742
"cx23","Prefetching",4000000000,0,256,0.764057
"cx23","Prefetching",4000000000,0,256,0.582087
"cx23","Prefetching",4000000000,0,256,0.562285
"cx23","Prefetching",4000000000,0,256,0.637775
"cx23","Prefetching",4000000000,0,256,0.564977
"cx23","Prefetching",4000000000,0,256,0.549796
"cx23","Prefetching",4000000000,0,256,0.539266
"cx23","Prefetching",4000000000,0,256,0.539907
"cx23","Prefetching",4000000000,0,256,0.539264
"cx23","Prefetching",4000000000,0,256,0.538912
"cx23","Prefetching",4000000000,0,256,0.63159
"cx23","Prefetching",4000000000,0,256,0.553009
"cx23","Prefetching",4000000000,0,256,0.54031
"cx23","Prefetching",4000000000,0,256,0.53921
"cx23","Prefetching",4000000000,0,256,0.538979
"cx23","Prefetching",4000000000,1,1,0.729371
"cx23","Prefetching",4000000000,1,1,0.719003
"cx23","Prefetching",4000000000,1,1,0.701303
"cx23","Prefetching",4000000000,1,1,0.701092
"cx23","Prefetching",4000000000,1,1,0.699677
"cx23","Prefetching",4000000000,1,1,0.699669
"cx23","Prefetching",4000000000,1,1,0.753815
"cx23","Prefetching",4000000000,1,1,0.724347
"cx23","Prefetching",4000000000,1,1,0.713851
"cx23","Prefetching",4000000000,1,1,0.697126
"cx23","Prefetching",4000000000,1,1,0.700649
"cx23","Prefetching",4000000000,1,1,0.697176
"cx23","Prefetching",4000000000,1,1,0.788601
"cx23","Prefetching",4000000000,1,1,0.752116
"cx23","Prefetching",4000000000,1,1,0.718162
"cx23","Prefetching",4000000000,1,1,0.701621
"cx23","Prefetching",4000000000,1,1,0.70011
"cx23","Prefetching",4000000000,1,1,0.70069
"cx23","Prefetching",4000000000,1,1,0.697399
"cx23","Prefetching",4000000000,1,1,0.756206
"cx23","Prefetching",4000000000,1,1,0.74758
"cx23","Prefetching",4000000000,1,1,0.715164
"cx23","Prefetching",4000000000,1,1,0.701454
"cx23","Prefetching",4000000000,1,1,0.825985
"cx23","Prefetching",4000000000,1,1,0.84136
"cx23","Prefetching",4000000000,1,1,0.774445
"cx23","Prefetching",4000000000,1,1,0.729165
"cx23","Prefetching",4000000000,1,1,0.717357
"cx23","Prefetching",4000000000,1,1,0.703832
"cx23","Prefetching",4000000000,1,1,0.79404
"cx23","Prefetching",4000000000,1,1,0.77793
"cx23","Prefetching",4000000000,1,1,0.717598
"cx23","Prefetching",4000000000,1,1,0.703428
"cx23","Prefetching",4000000000,1,1,0.852136
"cx23","Prefetching",4000000000,1,1,0.76775
"cx23","Prefetching",4000000000,1,1,0.874808
"cx23","Prefetching",4000000000,1,1,0.761555
"cx23","Prefetching",4000000000,1,1,0.730846
"cx23","Prefetching",4000000000,1,1,0.763572
"cx23","Prefetching",4000000000,1,1,0.732032
"cx23","Prefetching",4000000000,1,1,0.717207
"cx23","Prefetching",4000000000,1,1,0.70095
"cx23","Prefetching",4000000000,1,1,0.699708
"cx23","Prefetching",4000000000,1,1,0.699871
"cx23","Prefetching",4000000000,1,1,0.792497
"cx23","Prefetching",4000000000,1,1,0.750864
"cx23","Prefetching",4000000000,1,1,0.719217
"cx23","Prefetching",4000000000,1,1,0.701906
"cx23","Prefetching",4000000000,1,1,0.700526
"cx23","Prefetching",4000000000,1,1,0.700054
"cx23","Prefetching",4000000000,1,2,0.724558
"cx23","Prefetching",4000000000,1,2,0.717264
"cx23","Prefetching",4000000000,1,2,0.700785
"cx23","Prefetching",4000000000,1,2,0.700711
"cx23","Prefetching",4000000000,1,2,0.700177
"cx23","Prefetching",4000000000,1,2,0.741459
"cx23","Prefetching",4000000000,1,2,0.739454
"cx23","Prefetching",4000000000,1,2,0.722307
"cx23","Prefetching",4000000000,1,2,0.713865
"cx23","Prefetching",4000000000,1,2,0.697904
"cx23","Prefetching",4000000000,1,2,0.702119
"cx23","Prefetching",4000000000,1,2,0.697806
"cx23","Prefetching",4000000000,1,2,0.753903
"cx23","Prefetching",4000000000,1,2,0.73946
"cx23","Prefetching",4000000000,1,2,0.716479
"cx23","Prefetching",4000000000,1,2,0.702006
"cx23","Prefetching",4000000000,1,2,0.699837
"cx23","Prefetching",4000000000,1,2,0.70032
"cx23","Prefetching",4000000000,1,2,0.697736
"cx23","Prefetching",4000000000,1,2,0.743489
"cx23","Prefetching",4000000000,1,2,0.736401
"cx23","Prefetching",4000000000,1,2,0.713683
"cx23","Prefetching",4000000000,1,2,0.70163
"cx23","Prefetching",4000000000,1,2,0.823679
"cx23","Prefetching",4000000000,1,2,0.828278
"cx23","Prefetching",4000000000,1,2,0.77185
"cx23","Prefetching",4000000000,1,2,0.729644
"cx23","Prefetching",4000000000,1,2,0.717509
"cx23","Prefetching",4000000000,1,2,0.703946
"cx23","Prefetching",4000000000,1,2,0.772469
"cx23","Prefetching",4000000000,1,2,0.760484
"cx23","Prefetching",4000000000,1,2,0.715768
"cx23","Prefetching",4000000000,1,2,0.70345
"cx23","Prefetching",4000000000,1,2,0.848838
"cx23","Prefetching",4000000000,1,2,0.75266
"cx23","Prefetching",4000000000,1,2,0.849456
"cx23","Prefetching",4000000000,1,2,0.761364
"cx23","Prefetching",4000000000,1,2,0.731642
"cx23","Prefetching",4000000000,1,2,0.750467
"cx23","Prefetching",4000000000,1,2,0.728488
"cx23","Prefetching",4000000000,1,2,0.716688
"cx23","Prefetching",4000000000,1,2,0.701038
"cx23","Prefetching",4000000000,1,2,0.700743
"cx23","Prefetching",4000000000,1,2,0.700418
"cx23","Prefetching",4000000000,1,2,0.75484
"cx23","Prefetching",4000000000,1,2,0.737772
"cx23","Prefetching",4000000000,1,2,0.717909
"cx23","Prefetching",4000000000,1,2,0.702076
"cx23","Prefetching",4000000000,1,2,0.700902
"cx23","Prefetching",4000000000,1,2,0.700571
"cx23","Prefetching",4000000000,1,4,0.721972
"cx23","Prefetching",4000000000,1,4,0.715269
"cx23","Prefetching",4000000000,1,4,0.70125
"cx23","Prefetching",4000000000,1,4,0.70132
"cx23","Prefetching",4000000000,1,4,0.70005
"cx23","Prefetching",4000000000,1,4,0.783497
"cx23","Prefetching",4000000000,1,4,0.73222
"cx23","Prefetching",4000000000,1,4,0.720737
"cx23","Prefetching",4000000000,1,4,0.713488
"cx23","Prefetching",4000000000,1,4,0.697727
"cx23","Prefetching",4000000000,1,4,0.701645
"cx23","Prefetching",4000000000,1,4,0.697695
"cx23","Prefetching",4000000000,1,4,0.741659
"cx23","Prefetching",4000000000,1,4,0.73179
"cx23","Prefetching",4000000000,1,4,0.715108
"cx23","Prefetching",4000000000,1,4,0.701852
"cx23","Prefetching",4000000000,1,4,0.700749
"cx23","Prefetching",4000000000,1,4,0.700335
"cx23","Prefetching",4000000000,1,4,0.698451
"cx23","Prefetching",4000000000,1,4,0.73264
"cx23","Prefetching",4000000000,1,4,0.730111
"cx23","Prefetching",4000000000,1,4,0.714055
"cx23","Prefetching",4000000000,1,4,0.70203
"cx23","Prefetching",4000000000,1,4,0.822375
"cx23","Prefetching",4000000000,1,4,0.816029
"cx23","Prefetching",4000000000,1,4,0.769161
"cx23","Prefetching",4000000000,1,4,0.729518
"cx23","Prefetching",4000000000,1,4,0.717623
"cx23","Prefetching",4000000000,1,4,0.70473
"cx23","Prefetching",4000000000,1,4,0.756725
"cx23","Prefetching",4000000000,1,4,0.750543
"cx23","Prefetching",4000000000,1,4,0.714714
"cx23","Prefetching",4000000000,1,4,0.703767
"cx23","Prefetching",4000000000,1,4,0.846654
"cx23","Prefetching",4000000000,1,4,0.744529
"cx23","Prefetching",4000000000,1,4,0.846413
"cx23","Prefetching",4000000000,1,4,0.760703
"cx23","Prefetching",4000000000,1,4,0.730238
"cx23","Prefetching",4000000000,1,4,0.743534
"cx23","Prefetching",4000000000,1,4,0.725336
"cx23","Prefetching",4000000000,1,4,0.716918
"cx23","Prefetching",4000000000,1,4,0.700976
"cx23","Prefetching",4000000000,1,4,0.700648
"cx23","Prefetching",4000000000,1,4,0.69999
"cx23","Prefetching",4000000000,1,4,0.74123
"cx23","Prefetching",4000000000,1,4,0.730471
"cx23","Prefetching",4000000000,1,4,0.716961
"cx23","Prefetching",4000000000,1,4,0.701993
"cx23","Prefetching",4000000000,1,4,0.701369
"cx23","Prefetching",4000000000,1,4,0.701943
"cx23","Prefetching",4000000000,1,8,0.718768
"cx23","Prefetching",4000000000,1,8,0.714201
"cx23","Prefetching",4000000000,1,8,0.700769
"cx23","Prefetching",4000000000,1,8,0.702027
"cx23","Prefetching",4000000000,1,8,0.699545
"cx23","Prefetching",4000000000,1,8,0.751306
"cx23","Prefetching",4000000000,1,8,0.72705
"cx23","Prefetching",4000000000,1,8,0.718494
"cx23","Prefetching",4000000000,1,8,0.712123
"cx23","Prefetching",4000000000,1,8,0.697818
"cx23","Prefetching",4000000000,1,8,0.701312
"cx23","Prefetching",4000000000,1,8,0.698024
"cx23","Prefetching",4000000000,1,8,0.73478
"cx23","Prefetching",4000000000,1,8,0.726838
"cx23","Prefetching",4000000000,1,8,0.714509
"cx23","Prefetching",4000000000,1,8,0.70132
"cx23","Prefetching",4000000000,1,8,0.701222
"cx23","Prefetching",4000000000,1,8,0.699916
"cx23","Prefetching",4000000000,1,8,0.69786
"cx23","Prefetching",4000000000,1,8,0.726114
"cx23","Prefetching",4000000000,1,8,0.725801
"cx23","Prefetching",4000000000,1,8,0.712708
"cx23","Prefetching",4000000000,1,8,0.701571
